unitid,"instnm","chronname","conference","city","state","nickname",year,"url",full_time_enrollment,inflation_adjusted_ticket_sales,inflation_adjusted_student_fees,inflation_adjusted_direct_state_govt_support,inflation_adjusted_direct_institutional_support,inflation_adjusted_indirect_facil_admin_support,inflation_adjusted_ncaa_distributions,inflation_adjusted_royalties,inflation_adjusted_tv_revenue,inflation_adjusted_endowments,inflation_adjusted_athletic_revenues,inflation_adjusted_other_revenues,inflation_adjusted_athletic_expenses,inflation_adjusted_subsidy,inflation_adjusted_subsidyproportion,inflation_adjusted_institutional_subsidy,inflation_adjusted_institutionalsubsidy_proportion,inflation_adjusted_net_revenue,inflation_adjusted_net_revenue_before_subsidy,inflation_adjusted_external_revenue,ticket_sales,student_fees,direct_state_govt_support,direct_institutional_support,indirect_facil_admin_support,ncaa_distributions,royalties,tv_revenue,endowments,athletic_revenues,other_revenues,athletic_expenses,subsidy,subsidyproportion,institutional_subsidy,institutionalsubsidy_proportion,net_revenue,net_revenue_before_subsidy,external_revenue,instate_tuition
169798,"Eastern Michigan University","Eastern Michigan University","Mid-American Conference","Ypsilanti","Michigan","Eagles",2010,"eastern-michigan-fy2010.pdf",14493,144789,1703755,0,16610571,5553978,1563819,2002,0,0,28457311,2878397,26686020,23868304,0.838741,22164549,0.77887,1771292,-22097013,4589007,133664,1572843,0,15334255,5127224,1443659,1848,0,0,26270721,2657228,24635531,22034322,0.838741,20461479,0.77887,1635190,-20399132,4236399,8378
203517,"Kent State University at Kent","Kent State University at Kent (Ohio)","Mid-American Conference","Kent","Ohio","Golden Flashes",2014,"kent-state-fy2014.pdf",21737,486944,13982690,0,4937306,119683,1061798,432289,3540,0,24932694,3911984,24982288,19039679,0.763643,5056989,0.202826,-49594,-19089273,5893015,486944,13982690,0,4937306,119683,1061798,432289,3540,0,24932694,3911984,24982288,19039679,0.763643,5056989,0.202826,-49594,-19089273,5893015,10012
203517,"Kent State University at Kent","Kent State University at Kent (Ohio)","Mid-American Conference","Kent","Ohio","Golden Flashes",2013,"kent-state-fy2013.pdf",21737,751279,13809238,0,4678876,2302267,1515799,309890,2998,0,26856806,3489458,27455313,20790380,0.77412,6981143,0.259939,-598507,-21388887,6066426,742911,13655430,0,4626762,2276624,1498916,306438,2965,0,26557674,3450593,27149515,20558816,0.77412,6903386,0.259939,-591841,-21150657,5998858,9816
203517,"Kent State University at Kent","Kent State University at Kent (Ohio)","Mid-American Conference","Kent","Ohio","Golden Flashes",2012,"kent-state-fy2012.pdf",21737,501741,13198951,0,4390242,319537,1358954,453554,2685,283719,23619763,3396785,23446481,17908729,0.75821,4709779,0.1994,173281,-17735447,5711034,486529,12798790,0,4257140,309849,1317754,439803,2604,275117,22903668,3293803,22735640,17365779,0.75821,4566989,0.1994,168028,-17197751,5537889,9672
203517,"Kent State University at Kent","Kent State University at Kent (Ohio)","Mid-American Conference","Kent","Ohio","Golden Flashes",2011,"kent-state-fy2011.pdf",21737,710060,12890820,0,4314304,530437,1217646,450153,5509,250896,22754500,2641080,22020294,17735561,0.779431,4844741,0.212914,734206,-17001355,5018939,669316,12151130,0,4066744,500000,1147776,424323,5193,236499,21448821,2489532,20756745,16717874,0.779431,4566744,0.212914,692076,-16025798,4730947,9496
203517,"Kent State University at Kent","Kent State University at Kent (Ohio)","Mid-American Conference","Kent","Ohio","Golden Flashes",2010,"kent-state-fy2010.pdf",21737,643597,11391993,0,5535111,0,1031731,520789,7511,207099,21065285,1942064,21065285,16927104,0.803554,5535111,0.26276,0,-16927104,4138181,594145,10516660,0,5109807,0,952455,480773,6934,191186,19446680,1792840,19446680,15626467,0.803554,5109807,0.26276,0,-15626467,3820213,9030
204024,"Miami University-Oxford","Miami University (Ohio)","Mid-American Conference","Oxford","Ohio","Redhawks",2014,"miami-fy2014.pdf",16038,1210725,15735046,2890,5349805,27384,1291660,618431,0,226382,29393128,5157187,28712466,21115125,0.718369,5377189,0.18294,680662,-20434463,8278003,1210725,15735046,2890,5349805,27384,1291660,618431,0,226382,29393128,5157187,28712466,21115125,0.718369,5377189,0.18294,680662,-20434463,8278003,14287
204024,"Miami University-Oxford","Miami University (Ohio)","Mid-American Conference","Oxford","Ohio","Redhawks",2013,"miami-fy2013.xlsx",16038,1196697,15225908,2090,4399091,25845,1966364,645243,0,365821,29029017,5567779,29252770,19652934,0.67701,4424936,0.152431,-223752,-19876686,9376083,1183368,15056321,2067,4350094,25557,1944463,638056,0,361746,28705691,5505765,28926951,19434039,0.67701,4375651,0.152431,-221260,-19655299,9271652,13799
204024,"Miami University-Oxford","Miami University (Ohio)","Mid-American Conference","Oxford","Ohio","Redhawks",2012,"miami-fy2012.xlsx",16038,1373496,15004752,6659,5572009,25751,1546346,607775,0,739350,29000716,4863928,28703121,20609171,0.710644,5597760,0.193021,297594,-20311577,8391545,1331855,14549844,6457,5403079,24970,1499464,589349,0,716935,28121483,4716465,27832911,19984350,0.710644,5428049,0.193021,288572,-19695778,8137133,13595
204024,"Miami University-Oxford","Miami University (Ohio)","Mid-American Conference","Oxford","Ohio","Redhawks",2011,"miami-fy2011.pdf",16038,1144983,15035104,3281,4216895,43164,1607894,460960,0,634205,28373851,5861569,28617682,19298445,0.680149,4260059,0.15014,-243831,-19542276,9075406,1079283,14172373,3093,3974925,40687,1515631,434510,0,597814,26745727,5525225,26975567,18191078,0.680149,4015612,0.15014,-229840,-18420918,8554649,13213
204024,"Miami University-Oxford","Miami University (Ohio)","Mid-American Conference","Oxford","Ohio","Redhawks",2010,"miami-fy2010.pdf",16038,3140799,14934045,2473,3586575,22450,1082905,420390,0,504817,28159744,4970108,27735611,18545542,0.658583,3609025,0.128163,424133,-18121409,9614202,2899468,13786549,2283,3310991,20725,999697,388088,0,466028,25996018,4588217,25604474,17120548,0.658583,3331716,0.128163,391544,-16729004,8875470,12786
147703,"Northern Illinois University","Northern Illinois University","Mid-American Conference","DeKalb","Illinois","Huskies",2014,"northern-illinois-fy2014.xlsx",16053,1097519,9101311,0,5903906,3334196,2527831,630113,0,205358,27007053,4412177,26130115,18339413,0.67906,9238102,0.342063,876938,-17462475,8667640,1097519,9101311,0,5903906,3334196,2527831,630113,0,205358,27007053,4412177,26130115,18339413,0.67906,9238102,0.342063,876938,-17462475,8667640,11992
147703,"Northern Illinois University","Northern Illinois University","Mid-American Conference","DeKalb","Illinois","Huskies",2013,"northern-illinois-fy2013.xlsx",16053,2228405,9080083,0,4941280,3749007,2709574,420003,0,103948,26555055,3426703,25578952,17770370,0.66919,8690287,0.327255,976103,-16794267,8784685,2203585,8978949,0,4886244,3707250,2679395,415325,0,102790,26259284,3388536,25294053,17572443,0.66919,8593494,0.327255,965231,-16607212,8686841,12300
147703,"Northern Illinois University","Northern Illinois University","Mid-American Conference","DeKalb","Illinois","Huskies",2012,"northern-illinois-fy2012.xlsx",16053,1881716,9196330,0,4870265,3475801,1800806,423241,0,87453,24239385,2591227,24609993,17542396,0.723715,8346066,0.344318,-370608,-17913004,6696990,1824667,8917519,0,4722610,3370423,1746210,410409,0,84802,23504505,2512667,23863877,17010552,0.723715,8093033,0.344318,-359372,-17369924,6493953,11484
147703,"Northern Illinois University","Northern Illinois University","Mid-American Conference","DeKalb","Illinois","Huskies",2011,"northern-illinois-fy2011.xlsx",16053,916792,9303052,0,4681889,3763077,1922145,392637,0,166446,25618629,4639038,24181165,17748017,0.692778,8444966,0.329642,1437464,-16310553,7870612,864185,8769232,0,4413237,3547147,1811850,370107,0,156895,24148603,4372845,22793622,16729616,0.692778,7960384,0.329642,1354981,-15374635,7418987,11014
147703,"Northern Illinois University","Northern Illinois University","Mid-American Conference","DeKalb","Illinois","Huskies",2010,"northern-illinois-fy2010.xlsx",16053,984120,9027034,0,4712216,3733287,1424837,396874,427,96130,24059471,3781103,23721745,17472537,0.726223,8445503,0.351026,337726,-17134811,6586934,908503,8333419,0,4350141,3446430,1315356,366379,394,88744,22210800,3490572,21899024,16129990,0.726223,7796571,0.351026,311776,-15818214,6080810,10355
204857,"Ohio University-Main Campus","Ohio University","Mid-American Conference","Athens","Ohio","Bobcats",2014,"ohio-fy2014.pdf",19449,1452846,16046712,0,0,2407059,2054820,1357110,0,146531,27720000,4401453,27298719,18453771,0.66572,2407059,0.0868347,421281,-18032490,9266229,1452846,16046712,0,0,2407059,2054820,1357110,0,146531,27720000,4401453,27298719,18453771,0.66572,2407059,0.0868347,421281,-18032490,9266229,10602
204857,"Ohio University-Main Campus","Ohio University","Mid-American Conference","Athens","Ohio","Bobcats",2013,"ohio-fy2013.pdf",19449,1229364,15901515,0,0,2363272,2696130,1318434,0,116172,27572161,4063446,27331975,18264787,0.662436,2363272,0.0857123,240186,-18024601,9307374,1215671,15724403,0,0,2336950,2666100,1303749,0,114878,27265061,4018188,27027550,18061353,0.662436,2336950,0.0857123,237511,-17823842,9203708,10446
204857,"Ohio University-Main Campus","Ohio University","Mid-American Conference","Athens","Ohio","Bobcats",2012,"ohio-fy2012.pdf",19449,1184840,18895853,0,0,2421829,2542471,960034,0,0,29567950,3562922,25171485,21317682,0.720973,2421829,0.0819072,4396464,-16921218,8250267,1148918,18322976,0,0,2348405,2465389,930928,0,0,28671520,3454904,24408346,20671381,0.720973,2348405,0.0819072,4263174,-16408207,8000139,10282
204857,"Ohio University-Main Campus","Ohio University","Mid-American Conference","Athens","Ohio","Bobcats",2011,"ohio-fy2011.pdf",19449,900120,18337881,0,0,2430597,1737698,833928,0,96455,27020779,2780554,24231551,20768479,0.768611,2430597,0.0899529,2789228,-17979251,6252300,848470,17285633,0,0,2291127,1637987,786076,0,90920,25470296,2621003,22841117,19576760,0.768611,2291127,0.0899529,2629179,-16947581,5893536,9936
204857,"Ohio University-Main Campus","Ohio University","Mid-American Conference","Athens","Ohio","Bobcats",2010,"ohio-fy2010.pdf",19449,973244,17830286,0,0,2441298,1279270,898516,0,79391,25895717,2473103,24779212,20271584,0.782816,2441298,0.0942742,1116504,-19155080,5624133,898462,16460250,0,0,2253715,1180974,829476,0,73291,23905953,2283076,22875238,18713965,0.782816,2253715,0.0942742,1030715,-17683250,5191988,9603
206084,"University of Toledo","University of Toledo","Mid-American Conference","Toledo","Ohio","Rockets",2014,"university-of-toledo-fy2014.pdf",16179,1420986,10504815,0,0,2435894,1312119,1182506,0,0,22559175,5702855,26304331,12940709,0.573634,2435894,0.107978,-3745156,-16685865,9618466,1420986,10504815,0,0,2435894,1312119,1182506,0,0,22559175,5702855,26304331,12940709,0.573634,2435894,0.107978,-3745156,-16685865,9618466,9463
206084,"University of Toledo","University of Toledo","Mid-American Conference","Toledo","Ohio","Rockets",2013,"university-of-toledo-fy2013.pdf",16179,2005972,11275401,0,0,0,2025155,1556931,0,0,23313889,6450430,23920569,11275401,0.483635,0,0,-606680,-11882081,12038488,1983629,11149815,0,0,0,2002599,1539590,0,0,23054218,6378585,23654141,11149815,0.483635,0,0,-599923,-11749738,11904403,9379
206084,"University of Toledo","University of Toledo","Mid-American Conference","Toledo","Ohio","Rockets",2012,"university-of-toledo-fy2012.pdf",16179,2034726,11517943,0,0,0,1473934,1707975,0,0,21930761,5196184,23081747,11517943,0.525196,0,0,-1150985,-12668928,10412819,1973038,11168746,0,0,0,1429248,1656193,0,0,21265873,5038648,22381963,11168746,0.525196,0,0,-1116090,-12284836,10097127,9192
206084,"University of Toledo","University of Toledo","Mid-American Conference","Toledo","Ohio","Rockets",2011,"university-of-toledo-fy2011.pdf",16179,1829940,10741813,0,0,0,1128283,1587092,0,0,20671609,5384481,21931549,10741813,0.519641,0,0,-1259940,-12001753,9929796,1724936,10125436,0,0,0,1063541,1496023,0,0,19485449,5075513,20673092,10125436,0.519641,0,0,-1187643,-11313079,9360013,8926
206084,"University of Toledo","University of Toledo","Mid-American Conference","Toledo","Ohio","Rockets",2010,"university-of-toledo-fy2010.pdf",16179,2324588,10641959,0,0,0,1001715,1525181,0,100181,21628276,6134833,21696242,10641959,0.492039,0,0,-67966,-10709926,10986317,2145972,9824257,0,0,0,924746,1407990,0,92483,19966412,5663447,20029156,9824257,0.492039,0,0,-62744,-9887001,10142155,8629
172699,"Western Michigan University","Western Michigan University","Mid-American Conference","Kalamazoo","Michigan","Broncos",2014,"western-michigan-fy2014.pdf",17042,1535424,0,0,16863785,3164166,1871943,1362493,0,190321,28927072,4129261,30113764,20027951,0.69236,20027951,0.69236,-1186692,-21214643,8899121,1535424,0,0,16863785,3164166,1871943,1362493,0,190321,28927072,4129261,30113764,20027951,0.69236,20027951,0.69236,-1186692,-21214643,8899121,10685
172699,"Western Michigan University","Western Michigan University","Mid-American Conference","Kalamazoo","Michigan","Broncos",2013,"western-michigan-fy2013.pdf",17042,1420783,0,0,18292337,3207717,1515290,1286649,0,232054,28946758,3223983,28952762,21500053,0.742745,21500054,0.742745,-6004,-21506057,7446705,1404958,0,0,18088596,3171989,1498413,1272318,0,229469,28624348,3188074,28630285,21260585,0.742745,21260585,0.742745,-5937,-21266522,7363763,10355
172699,"Western Michigan University","Western Michigan University","Mid-American Conference","Kalamazoo","Michigan","Broncos",2012,"western-michigan-fy2012.pdf",17042,1656238,0,0,17206889,3215090,1579225,1391959,0,106817,28772255,3722854,28686877,20421979,0.70978,20421979,0.70978,85378,-20336600,8350276,1606025,0,0,16685217,3117616,1531347,1349758,0,103579,27899949,3609986,27817159,19802833,0.70978,19802833,0.70978,82790,-19720043,8097116,9982
172699,"Western Michigan University","Western Michigan University","Mid-American Conference","Kalamazoo","Michigan","Broncos",2011,"western-michigan-fy2011.pdf",17042,1307508,0,0,16235351,3499275,1208906,1176919,0,146982,27187820,3759861,26957258,19734626,0.725863,19734626,0.725863,230562,-19504064,7453194,1232482,0,0,15303748,3298483,1139538,1109386,0,138548,25627752,3544115,25410420,18602231,0.725863,18602231,0.725863,217332,-18384899,7025521,9606
172699,"Western Michigan University","Western Michigan University","Mid-American Conference","Kalamazoo","Michigan","Broncos",2010,"western-michigan-fy2010.pdf",17042,1417634,0,0,14965767,3273734,1102305,1369173,0,216212,25739125,3610512,25167184,18239501,0.708629,18239501,0.708629,571941,-17667560,7499624,1308706,0,0,13815834,3022188,1017607,1263969,0,199599,23761393,3333089,23233399,16838022,0.708629,16838022,0.708629,527994,-16310028,6923371,9006
162283,"Coppin State University","Coppin State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Eagles",2014,"coppin-state-fy2014.pdf",2384,17460,2144258,0,323612,0,46877,0,0,0,3304284,772077,3953265,2467870,0.74687,323612,0.0979371,-648981,-3116851,836414,17460,2144258,0,323612,0,46877,0,0,0,3304284,772077,3953265,2467870,0.74687,323612,0.0979371,-648981,-3116851,836414,6132
162283,"Coppin State University","Coppin State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Eagles",2013,"coppin-state-fy2013.pdf",2384,42701,2280186,0,358468,0,62002,34112,0,0,3484341,706872,3719522,2638653,0.757289,358468,0.10288,-235181,-2873835,845687,42225,2254789,0,354475,0,61311,33732,0,0,3445532,699000,3678094,2609264,0.757289,354475,0.10288,-232562,-2841826,836268,6252
162283,"Coppin State University","Coppin State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Eagles",2012,"coppin-state-fy2012.pdf",2384,41789,2417623,0,314820,0,940294,0,0,0,3436445,-278080,3613192,2732442,0.795136,314820,0.0916121,-176748,-2909190,704003,40522,2344326,0,305275,0,911787,0,0,0,3332260,-269650,3503649,2649601,0.795136,305275,0.091612,-171389,-2820990,682659,5720
162283,"Coppin State University","Coppin State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Eagles",2011,"coppin-state-fy2011.pdf",2384,39486,2531530,0,426064,0,118618,0,0,0,3696959,581261,4337781,2957594,0.800007,426064,0.115247,-640822,-3598416,739365,37220,2386268,0,401616,0,111812,0,0,0,3484823,547907,4088874,2787884,0.800007,401616,0.115247,-604051,-3391935,696939,5491
162283,"Coppin State University","Coppin State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Eagles",2010,"coppin-state-fy2010.pdf",2384,36128,2496045,0,0,0,212920,0,0,0,3307291,562198,3985231,2496045,0.75471,0,0,-677940,-3173985,811246,33352,2304255,0,0,0,196560,0,0,0,3053167,519000,3679016,2304255,0.75471,0,0,-625849,-2930104,748912,5382
163453,"Morgan State University","Morgan State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Bears and Lady Bears",2014,"morgan-state-fy2014.docx",6101,144554,7740774,12235,0,0,312483,12764,0,0,9275151,1052341,10187400,7753009,0.83589,0,0,-912249,-8665258,1522142,144554,7740774,12235,0,0,312483,12764,0,0,9275151,1052341,10187400,7753009,0.83589,0,0,-912249,-8665258,1522142,7378
163453,"Morgan State University","Morgan State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Bears and Lady Bears",2013,"morgan-state-fy2013.docx",6101,107437,7944299,13751,0,0,239049,728,0,0,9404053,1098789,10099350,7958050,0.846236,0,0,-695297,-8653347,1446003,106240,7855815,13598,0,0,236386,720,0,0,9299310,1086551,9986863,7869413,0.846236,0,0,-687553,-8556966,1429897,7218
163453,"Morgan State University","Morgan State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Bears and Lady Bears",2012,"morgan-state-fy2012.docx",6101,125904,8428997,50778,0,0,290778,22649,0,0,9730951,811845,10186067,8479776,0.871423,0,0,-455116,-8934892,1251176,122087,8173450,49239,0,0,281962,21962,0,0,9435932,787232,9877250,8222689,0.871423,0,0,-441318,-8664007,1213243,7012
163453,"Morgan State University","Morgan State University","Mid-Eastern Athletic Conference","Baltimore","Maryland","Bears and Lady Bears",2011,"morgan-state-fy2011.docx",6101,190544,8504905,86292,0,0,657441,2122,0,0,10502466,1061163,9999028,8591197,0.818017,0,0,503439,-8087758,1911270,179610,8016884,81340,0,0,619716,2000,0,0,9899823,1000273,9425272,8098224,0.818017,0,0,474551,-7623673,1801599,6896
